id,clause_id,article_id,article_code,clause_no,point,text,role,normalized_text
article_355_clause_2_point_a,article_355_clause_2,article_355,355,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_355_clause_2_point_b,article_355_clause_2,article_355,355,2,b,"Dùng thủ đoạn xảo quyệt, nguy hiểm;",condition_or_rule,dung thu doan xao quyet nguy hiem
article_355_clause_2_point_c,article_355_clause_2,article_355,355,2,c,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_355_clause_2_point_d,article_355_clause_2,article_355,355,2,d,Chiếm đoạt tài sản trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,chiem doat tai san tri gia tu 100 000 000 dong den duoi 500 000 000 dong
article_355_clause_2_point_d,article_355_clause_2,article_355,355,2,đ,Gây thiệt hại về tài sản từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 1 000 000 000 dong den duoi 3 000 000 000 dong
article_355_clause_2_point_e,article_355_clause_2,article_355,355,2,e,"Chiếm đoạt tiền, tài sản dùng vào mục đích xóa đói, giảm nghèo; tiền, phụ cấp, trợ cấp, ưu đãi đối với người có công với cách mạng; các loại quỹ dự phòng hoặc các loại tiền, tài sản trợ cấp, quyên góp cho những vùng bị thiên tai, dịch bệnh hoặc các vùng kinh tế đặc biệt khó khăn.",condition_or_rule,chiem doat tien tai san dung vao muc dich xoa doi giam ngheo tien phu cap tro cap uu dai doi voi nguoi co cong voi cach mang cac loai quy du phong hoac cac loai tien tai san tro cap quyen gop cho nhung vung bi thien tai dich benh hoac cac vung kinh te dac biet kho khan
article_355_clause_3_point_a,article_355_clause_3,article_355,355,3,a,Chiếm đoạt tài sản trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;,condition_or_rule,chiem doat tai san tri gia tu 500 000 000 dong den duoi 1 000 000 000 dong
article_355_clause_3_point_b,article_355_clause_3,article_355,355,3,b,Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 3 000 000 000 dong den duoi 5 000 000 000 dong
article_355_clause_3_point_c,article_355_clause_3,article_355,355,3,c,Dẫn đến doanh nghiệp hoặc tổ chức khác bị phá sản hoặc ngừng hoạt động;,condition_or_rule,dan den doanh nghiep hoac to chuc khac bi pha san hoac ngung hoat dong
article_355_clause_3_point_d,article_355_clause_3,article_355,355,3,d,"Gây ảnh hưởng xấu đến an ninh, trật tự, an toàn xã hội.",condition_or_rule,gay anh huong xau den an ninh trat tu an toan xa hoi
article_355_clause_4_point_a,article_355_clause_4,article_355,355,4,a,Chiếm đoạt tài sản trị giá 1.000.000.000 đồng trở lên;,condition_or_rule,chiem doat tai san tri gia 1 000 000 000 dong tro len
article_355_clause_4_point_b,article_355_clause_4,article_355,355,4,b,Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 5 000 000 000 dong tro len
article_356_clause_2_point_a,article_356_clause_2,article_356,356,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_356_clause_2_point_b,article_356_clause_2,article_356,356,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_356_clause_2_point_c,article_356_clause_2,article_356,356,2,c,Gây thiệt hại về tài sản từ 200.000.000 đồng đến dưới 1.000.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 200 000 000 dong den duoi 1 000 000 000 dong
article_357_clause_2_point_a,article_357_clause_2,article_357,357,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_357_clause_2_point_b,article_357_clause_2,article_357,357,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_357_clause_2_point_c,article_357_clause_2,article_357,357,2,c,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
article_358_clause_1_point_a,article_358_clause_1,article_358,358,1,a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng hoặc dưới 2.000.000 đồng nhưng đã bị xử lý kỷ luật về hành vi này mà còn vi phạm;",condition_or_rule,tien tai san hoac loi ich vat chat khac tri gia tu 2 000 000 dong den duoi 100 000 000 dong hoac duoi 2 000 000 dong nhung da bi xu ly ky luat ve hanh vi nay ma con vi pham
article_358_clause_1_point_b,article_358_clause_1,article_358,358,1,b,Lợi ích phi vật chất.,condition_or_rule,loi ich phi vat chat
article_358_clause_2_point_a,article_358_clause_2,article_358,358,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_358_clause_2_point_b,article_358_clause_2,article_358,358,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_358_clause_2_point_c,article_358_clause_2,article_358,358,2,c,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;",condition_or_rule,tien tai san hoac loi ich vat chat khac tri gia tu 100 000 000 dong den duoi 500 000 000 dong
article_358_clause_2_point_d,article_358_clause_2,article_358,358,2,d,Gây thiệt hại về tài sản từ 1.000.000.000 đồng đến dưới 3.000.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 1 000 000 000 dong den duoi 3 000 000 000 dong
article_358_clause_3_point_a,article_358_clause_3,article_358,358,3,a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá từ 500.000.000 đồng đến dưới 1.000.000.000 đồng;",condition_or_rule,tien tai san hoac loi ich vat chat khac tri gia tu 500 000 000 dong den duoi 1 000 000 000 dong
article_358_clause_3_point_b,article_358_clause_3,article_358,358,3,b,Gây thiệt hại về tài sản từ 3.000.000.000 đồng đến dưới 5.000.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 3 000 000 000 dong den duoi 5 000 000 000 dong
article_358_clause_4_point_a,article_358_clause_4,article_358,358,4,a,"Tiền, tài sản hoặc lợi ích vật chất khác trị giá 1.000.000.000 đồng trở lên;",condition_or_rule,tien tai san hoac loi ich vat chat khac tri gia 1 000 000 000 dong tro len
article_358_clause_4_point_b,article_358_clause_4,article_358,358,4,b,Gây thiệt hại về tài sản 5.000.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 5 000 000 000 dong tro len
article_359_clause_1_point_a,article_359_clause_1,article_359,359,1,a,"Sửa chữa, làm sai lệch nội dung giấy tờ, tài liệu;",condition_or_rule,sua chua lam sai lech noi dung giay to tai lieu
article_359_clause_1_point_b,article_359_clause_1,article_359,359,1,b,"Làm, cấp giấy tờ giả;",condition_or_rule,lam cap giay to gia
article_359_clause_1_point_c,article_359_clause_1,article_359,359,1,c,"Giả mạo chữ ký của người có chức vụ, quyền hạn.",condition_or_rule,gia mao chu ky cua nguoi co chuc vu quyen han
article_359_clause_2_point_a,article_359_clause_2,article_359,359,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_359_clause_2_point_b,article_359_clause_2,article_359,359,2,b,"Người phạm tội là người có trách nhiệm lập hoặc cấp các giấy tờ, tài liệu;",definition_or_list,nguoi pham toi la nguoi co trach nhiem lap hoac cap cac giay to tai lieu
article_359_clause_2_point_c,article_359_clause_2,article_359,359,2,c,"Làm, cấp giấy tờ giả với số lượng từ 02 giấy tờ giả đến 05 giấy tờ giả.",condition_or_rule,lam cap giay to gia voi so luong tu 02 giay to gia den 05 giay to gia
article_359_clause_3_point_a,article_359_clause_3,article_359,359,3,a,"Làm, cấp giấy tờ giả với số lượng từ 06 giấy tờ giả đến 10 giấy tờ giả;",condition_or_rule,lam cap giay to gia voi so luong tu 06 giay to gia den 10 giay to gia
article_359_clause_3_point_b,article_359_clause_3,article_359,359,3,b,Để thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng.,condition_or_rule,de thuc hien toi pham it nghiem trong hoac toi pham nghiem trong
article_359_clause_4_point_a,article_359_clause_4,article_359,359,4,a,"Làm, cấp giấy tờ giả với số lượng 11 giấy tờ giả trở lên;",condition_or_rule,lam cap giay to gia voi so luong 11 giay to gia tro len
article_359_clause_4_point_b,article_359_clause_4,article_359,359,4,b,Để thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng.,condition_or_rule,de thuc hien toi pham rat nghiem trong hoac toi pham dac biet nghiem trong
article_360_clause_1_point_a,article_360_clause_1,article_360,360,1,a,Làm chết người;,condition_or_rule,lam chet nguoi
article_360_clause_1_point_b,article_360_clause_1,article_360,360,1,b,Gây thương tích hoặc gây tổn hại cho sức khỏe của người khác mà tỷ lệ tổn thương cơ thể 61% trở lên;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua nguoi khac ma ty le ton thuong co the 61 tro len
article_360_clause_1_point_c,article_360_clause_1,article_360,360,1,c,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 61% đến 121%;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 61 den 121
article_360_clause_1_point_d,article_360_clause_1,article_360,360,1,d,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
article_360_clause_2_point_a,article_360_clause_2,article_360,360,2,a,Làm chết 02 người;,condition_or_rule,lam chet 02 nguoi
article_360_clause_2_point_b,article_360_clause_2,article_360,360,2,b,Gây thương tích hoặc gây tổn hại cho sức khỏe của 02 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này từ 122% đến 200%;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua 02 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay tu 122 den 200
article_360_clause_2_point_c,article_360_clause_2,article_360,360,2,c,Gây thiệt hại về tài sản từ 500.000.000 đồng đến dưới 1.500.000.000 đồng.,condition_or_rule,gay thiet hai ve tai san tu 500 000 000 dong den duoi 1 500 000 000 dong
article_360_clause_3_point_a,article_360_clause_3,article_360,360,3,a,Làm chết 03 người trở lên;,condition_or_rule,lam chet 03 nguoi tro len
article_360_clause_3_point_b,article_360_clause_3,article_360,360,3,b,Gây thương tích hoặc gây tổn hại cho sức khỏe của 03 người trở lên mà tổng tỷ lệ tổn thương cơ thể của những người này 201% trở lên;,condition_or_rule,gay thuong tich hoac gay ton hai cho suc khoe cua 03 nguoi tro len ma tong ty le ton thuong co the cua nhung nguoi nay 201 tro len
article_360_clause_3_point_c,article_360_clause_3,article_360,360,3,c,Gây thiệt hại về tài sản 1.500.000.000 đồng trở lên.,condition_or_rule,gay thiet hai ve tai san 1 500 000 000 dong tro len
article_361_clause_2_point_a,article_361_clause_2,article_361,361,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_361_clause_2_point_b,article_361_clause_2,article_361,361,2,b,Phạm tội 02 lần trở lên;,condition_or_rule,pham toi 02 lan tro len
article_361_clause_2_point_c,article_361_clause_2,article_361,361,2,c,Thu lợi bất chính 50.000.000 đồng trở lên;,condition_or_rule,thu loi bat chinh 50 000 000 dong tro len
article_361_clause_2_point_d,article_361_clause_2,article_361,361,2,d,Gây thiệt hại về tài sản 100.000.000 đồng trở lên;,condition_or_rule,gay thiet hai ve tai san 100 000 000 dong tro len
article_361_clause_2_point_d,article_361_clause_2,article_361,361,2,đ,"Gây ảnh hưởng xấu đến hoạt động của cơ quan, tổ chức;",condition_or_rule,gay anh huong xau den hoat dong cua co quan to chuc
article_361_clause_2_point_e,article_361_clause_2,article_361,361,2,e,Để người khác sử dụng thực hiện hành vi vi phạm pháp luật.,condition_or_rule,de nguoi khac su dung thuc hien hanh vi vi pham phap luat
article_362_clause_1_point_a,article_362_clause_1,article_362,362,1,a,"Gây ảnh hưởng xấu đến hoạt động của cơ quan, tổ chức;",condition_or_rule,gay anh huong xau den hoat dong cua co quan to chuc
article_362_clause_1_point_b,article_362_clause_1,article_362,362,1,b,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
article_362_clause_1_point_c,article_362_clause_1,article_362,362,1,c,Để người khác sử dụng thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng.,condition_or_rule,de nguoi khac su dung thuc hien toi pham it nghiem trong hoac toi pham nghiem trong
article_362_clause_2_point_a,article_362_clause_2,article_362,362,2,a,Gây thiệt hại về tài sản 500.000.000 đồng trở lên;,condition_or_rule,gay thiet hai ve tai san 500 000 000 dong tro len
article_362_clause_2_point_b,article_362_clause_2,article_362,362,2,b,Để người khác sử dụng thực hiện tội phạm rất nghiêm trọng hoặc tội phạm đặc biệt nghiêm trọng.,condition_or_rule,de nguoi khac su dung thuc hien toi pham rat nghiem trong hoac toi pham dac biet nghiem trong
article_363_clause_2_point_a,article_363_clause_2,article_363,363,2,a,Lôi kéo người khác đào nhiệm;,condition_or_rule,loi keo nguoi khac dao nhiem
article_363_clause_2_point_b,article_363_clause_2,article_363,363,2,b,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng;,condition_or_rule,gay hau qua rat nghiem trong hoac dac biet nghiem trong
article_363_clause_2_point_c,article_363_clause_2,article_363,363,2,c,"Phạm tội trong hoàn cảnh chiến tranh, thiên tai, dịch bệnh hoặc trong trường hợp khó khăn đặc biệt khác của xã hội.",condition_or_rule,pham toi trong hoan canh chien tranh thien tai dich benh hoac trong truong hop kho khan dac biet khac cua xa hoi
article_364_clause_1_point_a,article_364_clause_1,article_364,364,1,a,"Tiền, tài sản, lợi ích vật chất khác trị giá từ 2.000.000 đồng đến dưới 100.000.000 đồng;",condition_or_rule,tien tai san loi ich vat chat khac tri gia tu 2 000 000 dong den duoi 100 000 000 dong
article_364_clause_1_point_b,article_364_clause_1,article_364,364,1,b,Lợi ích phi vật chất.,condition_or_rule,loi ich phi vat chat
article_364_clause_2_point_a,article_364_clause_2,article_364,364,2,a,Có tổ chức;,condition_or_rule,co to chuc
article_364_clause_2_point_b,article_364_clause_2,article_364,364,2,b,Dùng thủ đoạn xảo quyệt;,condition_or_rule,dung thu doan xao quyet
