id,article_id,owner_id,owner_kind,article_code,clause_no,point,text,rule_type,priority,normalized_text
rule_article_399_clause_3_point_a,article_399,article_399_clause_3_point_a,Point,399,3,a,"Giao nộp cho địch vật, tài liệu bí mật nhà nước hoặc khai báo bí mật nhà nước;",condition_or_rule,9,giao nop cho dich vat tai lieu bi mat nha nuoc hoac khai bao bi mat nha nuoc
rule_article_399_clause_3_point_b,article_399,article_399_clause_3_point_b,Point,399,3,b,Gây hậu quả đặc biệt nghiêm trọng.,condition_or_rule,10,gay hau qua dac biet nghiem trong
rule_article_400_clause_2_point_a,article_400,article_400_clause_2_point_a,Point,400,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,4,la chi huy hoac si quan
rule_article_400_clause_2_point_b,article_400,article_400_clause_2_point_b,Point,400,2,b,Đối xử tàn ác với tù binh khác;,condition_or_rule,5,doi xu tan ac voi tu binh khac
rule_article_400_clause_2_point_c,article_400,article_400_clause_2_point_c,Point,400,2,c,"Lôi kéo người khác khai báo, làm việc cho địch;",condition_or_rule,6,loi keo nguoi khac khai bao lam viec cho dich
rule_article_400_clause_2_point_d,article_400,article_400_clause_2_point_d,Point,400,2,d,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.,condition_or_rule,7,gay hau qua nghiem trong hoac rat nghiem trong
rule_article_400_clause_3_point_a,article_400,article_400_clause_3_point_a,Point,400,3,a,"Giao nộp cho địch vật, tài liệu bí mật nhà nước hoặc khai báo bí mật nhà nước;",condition_or_rule,8,giao nop cho dich vat tai lieu bi mat nha nuoc hoac khai bao bi mat nha nuoc
rule_article_400_clause_3_point_b,article_400,article_400_clause_3_point_b,Point,400,3,b,Gây hậu quả đặc biệt nghiêm trọng.,condition_or_rule,9,gay hau qua dac biet nghiem trong
rule_article_401_clause_2_point_a,article_401,article_401_clause_2_point_a,Point,401,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,4,la chi huy hoac si quan
rule_article_401_clause_2_point_b,article_401,article_401_clause_2_point_b,Point,401,2,b,"Bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật công tác quân sự;",condition_or_rule,5,bo vu khi trang bi ky thuat quan su hoac tai lieu bi mat cong tac quan su
rule_article_401_clause_2_point_c,article_401,article_401_clause_2_point_c,Point,401,2,c,Lôi kéo người khác phạm tội;,condition_or_rule,6,loi keo nguoi khac pham toi
rule_article_401_clause_2_point_d,article_401,article_401_clause_2_point_d,Point,401,2,d,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.,condition_or_rule,7,gay hau qua nghiem trong hoac rat nghiem trong
rule_article_402_clause_2_point_a,article_402,article_402_clause_2_point_a,Point,402,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,4,la chi huy hoac si quan
rule_article_402_clause_2_point_b,article_402,article_402_clause_2_point_b,Point,402,2,b,Lôi kéo người khác phạm tội;,condition_or_rule,5,loi keo nguoi khac pham toi
rule_article_402_clause_2_point_c,article_402,article_402_clause_2_point_c,Point,402,2,c,"Mang theo, vứt bỏ vũ khí, trang bị kỹ thuật quân sự hoặc tài liệu bí mật quân sự;",condition_or_rule,6,mang theo vut bo vu khi trang bi ky thuat quan su hoac tai lieu bi mat quan su
rule_article_402_clause_2_point_d,article_402,article_402_clause_2_point_d,Point,402,2,d,Gây hậu quả rất nghiêm trọng.,condition_or_rule,7,gay hau qua rat nghiem trong
rule_article_402_clause_3_point_a,article_402,article_402_clause_3_point_a,Point,402,3,a,Trong chiến đấu;,condition_or_rule,8,trong chien dau
rule_article_402_clause_3_point_b,article_402,article_402_clause_3_point_b,Point,402,3,b,Trong khu vực có chiến sự;,condition_or_rule,9,trong khu vuc co chien su
rule_article_402_clause_3_point_c,article_402,article_402_clause_3_point_c,Point,402,3,c,"Trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn;",condition_or_rule,10,trong khi thuc hien nhiem vu cuu ho cuu nan
rule_article_402_clause_3_point_d,article_402,article_402_clause_3_point_d,Point,402,3,d,Trong tình trạng khẩn cấp;,condition_or_rule,11,trong tinh trang khan cap
rule_article_402_clause_3_point_d,article_402,article_402_clause_3_point_d,Point,402,3,đ,Gây hậu quả đặc biệt nghiêm trọng.,condition_or_rule,12,gay hau qua dac biet nghiem trong
rule_article_403_clause_2_point_a,article_403,article_403_clause_2_point_a,Point,403,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,4,la chi huy hoac si quan
rule_article_403_clause_2_point_b,article_403,article_403_clause_2_point_b,Point,403,2,b,Lôi kéo người khác phạm tội;,condition_or_rule,5,loi keo nguoi khac pham toi
rule_article_403_clause_2_point_c,article_403,article_403_clause_2_point_c,Point,403,2,c,Trong thời chiến;,condition_or_rule,6,trong thoi chien
rule_article_403_clause_2_point_d,article_403,article_403_clause_2_point_d,Point,403,2,d,"Trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn;",condition_or_rule,7,trong khi thuc hien nhiem vu cuu ho cuu nan
rule_article_403_clause_2_point_d,article_403,article_403_clause_2_point_d,Point,403,2,đ,Trong tình trạng khẩn cấp;,condition_or_rule,8,trong tinh trang khan cap
rule_article_403_clause_2_point_e,article_403,article_403_clause_2_point_e,Point,403,2,e,Gây hậu quả nghiêm trọng.,condition_or_rule,9,gay hau qua nghiem trong
rule_article_404_clause_2_point_a,article_404,article_404_clause_2_point_a,Point,404,2,a,Là chỉ huy hoặc sỹ quan;,definition_or_list,3,la chi huy hoac sy quan
rule_article_404_clause_2_point_b,article_404,article_404_clause_2_point_b,Point,404,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_404_clause_2_point_c,article_404,article_404_clause_2_point_c,Point,404,2,c,Trong chiến đấu;,condition_or_rule,5,trong chien dau
rule_article_404_clause_2_point_d,article_404,article_404_clause_2_point_d,Point,404,2,d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng.",condition_or_rule,6,gay hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
rule_article_405_clause_2_point_a,article_405,article_405_clause_2_point_a,Point,405,2,a,Là chỉ huy hoặc sỹ quan;,definition_or_list,3,la chi huy hoac sy quan
rule_article_405_clause_2_point_b,article_405,article_405_clause_2_point_b,Point,405,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_405_clause_2_point_c,article_405,article_405_clause_2_point_c,Point,405,2,c,Trong chiến đấu;,condition_or_rule,5,trong chien dau
rule_article_405_clause_2_point_d,article_405,article_405_clause_2_point_d,Point,405,2,d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng.",condition_or_rule,6,gay hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
rule_article_406_clause_2_point_a,article_406,article_406_clause_2_point_a,Point,406,2,a,Là chỉ huy hoặc sỹ quan;,definition_or_list,3,la chi huy hoac sy quan
rule_article_406_clause_2_point_b,article_406,article_406_clause_2_point_b,Point,406,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_406_clause_2_point_c,article_406,article_406_clause_2_point_c,Point,406,2,c,Trong chiến đấu;,condition_or_rule,5,trong chien dau
rule_article_406_clause_2_point_d,article_406,article_406_clause_2_point_d,Point,406,2,d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng.",condition_or_rule,6,gay hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
rule_article_407_clause_2_point_a,article_407,article_407_clause_2_point_a,Point,407,2,a,Là chỉ huy hoặc sỹ quan;,definition_or_list,3,la chi huy hoac sy quan
rule_article_407_clause_2_point_b,article_407,article_407_clause_2_point_b,Point,407,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_407_clause_2_point_c,article_407,article_407_clause_2_point_c,Point,407,2,c,Trong chiến đấu;,condition_or_rule,5,trong chien dau
rule_article_407_clause_2_point_d,article_407,article_407_clause_2_point_d,Point,407,2,d,"Gây hậu quả nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng.",condition_or_rule,6,gay hau qua nghiem trong rat nghiem trong hoac dac biet nghiem trong
rule_article_408_clause_2_point_a,article_408,article_408_clause_2_point_a,Point,408,2,a,Trong chiến đấu;,condition_or_rule,3,trong chien dau
rule_article_408_clause_2_point_b,article_408,article_408_clause_2_point_b,Point,408,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_408_clause_2_point_c,article_408,article_408_clause_2_point_c,Point,408,2,c,Trong tình trạng khẩn cấp;,condition_or_rule,5,trong tinh trang khan cap
rule_article_408_clause_2_point_d,article_408,article_408_clause_2_point_d,Point,408,2,d,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng.,condition_or_rule,6,gay hau qua rat nghiem trong hoac dac biet nghiem trong
rule_article_409_clause_2_point_a,article_409,article_409_clause_2_point_a,Point,409,2,a,Trong chiến đấu;,condition_or_rule,3,trong chien dau
rule_article_409_clause_2_point_b,article_409,article_409_clause_2_point_b,Point,409,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_409_clause_2_point_c,article_409,article_409_clause_2_point_c,Point,409,2,c,"Trong khi thực hiện nhiệm vụ cứu hộ, cứu nạn;",condition_or_rule,5,trong khi thuc hien nhiem vu cuu ho cuu nan
rule_article_409_clause_2_point_d,article_409,article_409_clause_2_point_d,Point,409,2,d,Trong tình trạng khẩn cấp;,condition_or_rule,6,trong tinh trang khan cap
rule_article_409_clause_2_point_d,article_409,article_409_clause_2_point_d,Point,409,2,đ,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng.,condition_or_rule,7,gay hau qua rat nghiem trong hoac dac biet nghiem trong
rule_article_410_clause_1_point_a,article_410,article_410_clause_1_point_a,Point,410,1,a,"Làm người được bảo vệ, hộ tống bị tổn thương cơ thể;",condition_or_rule,3,lam nguoi duoc bao ve ho tong bi ton thuong co the
rule_article_410_clause_1_point_b,article_410,article_410_clause_1_point_b,Point,410,1,b,"Làm hư hỏng phương tiện kỹ thuật, thiết bị quân sự;",condition_or_rule,4,lam hu hong phuong tien ky thuat thiet bi quan su
rule_article_410_clause_1_point_c,article_410,article_410_clause_1_point_c,Point,410,1,c,Gây thiệt hại về tài sản từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,5,gay thiet hai ve tai san tu 100 000 000 dong den duoi 500 000 000 dong
rule_article_410_clause_1_point_d,article_410,article_410_clause_1_point_d,Point,410,1,d,Gây hậu quả nghiêm trọng khác.,condition_or_rule,6,gay hau qua nghiem trong khac
rule_article_410_clause_2_point_a,article_410,article_410_clause_2_point_a,Point,410,2,a,"Làm người được bảo vệ, hộ tống chết;",condition_or_rule,7,lam nguoi duoc bao ve ho tong chet
rule_article_410_clause_2_point_b,article_410,article_410_clause_2_point_b,Point,410,2,b,"Làm mất phương tiện kỹ thuật, thiết bị quân sự;",condition_or_rule,8,lam mat phuong tien ky thuat thiet bi quan su
rule_article_410_clause_2_point_c,article_410,article_410_clause_2_point_c,Point,410,2,c,Trong chiến đấu;,condition_or_rule,9,trong chien dau
rule_article_410_clause_2_point_d,article_410,article_410_clause_2_point_d,Point,410,2,d,Trong khu vực có chiến sự;,condition_or_rule,10,trong khu vuc co chien su
rule_article_410_clause_2_point_d,article_410,article_410_clause_2_point_d,Point,410,2,đ,Lôi kéo người khác phạm tội;,condition_or_rule,11,loi keo nguoi khac pham toi
rule_article_410_clause_2_point_e,article_410,article_410_clause_2_point_e,Point,410,2,e,Gây thiệt hại về tài sản 500.000.000 đồng trở lên;,condition_or_rule,12,gay thiet hai ve tai san 500 000 000 dong tro len
rule_article_410_clause_2_point_g,article_410,article_410_clause_2_point_g,Point,410,2,g,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng khác.,condition_or_rule,13,gay hau qua rat nghiem trong hoac dac biet nghiem trong khac
rule_article_412_clause_2_point_a,article_412,article_412_clause_2_point_a,Point,412,2,a,Trong chiến đấu;,condition_or_rule,3,trong chien dau
rule_article_412_clause_2_point_b,article_412,article_412_clause_2_point_b,Point,412,2,b,Trong khu vực có chiến sự;,condition_or_rule,4,trong khu vuc co chien su
rule_article_412_clause_2_point_c,article_412,article_412_clause_2_point_c,Point,412,2,c,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng.,condition_or_rule,5,gay hau qua rat nghiem trong hoac dac biet nghiem trong
rule_article_413_clause_2_point_a,article_413,article_413_clause_2_point_a,Point,413,2,a,Trong chiến đấu;,condition_or_rule,4,trong chien dau
rule_article_413_clause_2_point_b,article_413,article_413_clause_2_point_b,Point,413,2,b,Trong khu vực có chiến sự;,condition_or_rule,5,trong khu vuc co chien su
rule_article_413_clause_2_point_c,article_413,article_413_clause_2_point_c,Point,413,2,c,Lôi kéo người khác phạm tội;,condition_or_rule,6,loi keo nguoi khac pham toi
rule_article_413_clause_2_point_d,article_413,article_413_clause_2_point_d,Point,413,2,d,Gây hậu quả nghiêm trọng.,condition_or_rule,7,gay hau qua nghiem trong
rule_article_415_clause_2_point_a,article_415,article_415_clause_2_point_a,Point,415,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,3,la chi huy hoac si quan
rule_article_415_clause_2_point_b,article_415,article_415_clause_2_point_b,Point,415,2,b,Lôi kéo người khác phạm tội;,condition_or_rule,4,loi keo nguoi khac pham toi
rule_article_415_clause_2_point_c,article_415,article_415_clause_2_point_c,Point,415,2,c,Trong khu vực có chiến sự;,condition_or_rule,5,trong khu vuc co chien su
rule_article_415_clause_2_point_d,article_415,article_415_clause_2_point_d,Point,415,2,d,Trong khu vực đã có lệnh ban bố tình trạng khẩn cấp;,condition_or_rule,6,trong khu vuc da co lenh ban bo tinh trang khan cap
rule_article_415_clause_2_point_d,article_415,article_415_clause_2_point_d,Point,415,2,đ,Gây hậu quả rất nghiêm trọng hoặc đặc biệt nghiêm trọng.,condition_or_rule,7,gay hau qua rat nghiem trong hoac dac biet nghiem trong
rule_article_417_clause_2_point_a,article_417,article_417_clause_2_point_a,Point,417,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,3,la chi huy hoac si quan
rule_article_417_clause_2_point_b,article_417,article_417_clause_2_point_b,Point,417,2,b,Đối với 02 thương binh hoặc 02 tử sỹ trở lên.,condition_or_rule,4,doi voi 02 thuong binh hoac 02 tu sy tro len
rule_article_418_clause_2_point_a,article_418,article_418_clause_2_point_a,Point,418,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,3,la chi huy hoac si quan
rule_article_418_clause_2_point_b,article_418,article_418_clause_2_point_b,Point,418,2,b,Chiếm đoạt hoặc hủy hoại di vật của 02 tử sỹ trở lên.,condition_or_rule,4,chiem doat hoac huy hoai di vat cua 02 tu sy tro len
rule_article_419_clause_2_point_a,article_419,article_419_clause_2_point_a,Point,419,2,a,Là chỉ huy hoặc sĩ quan;,definition_or_list,4,la chi huy hoac si quan
rule_article_419_clause_2_point_b,article_419,article_419_clause_2_point_b,Point,419,2,b,Chiến lợi phẩm trị giá từ 100.000.000 đồng đến dưới 500.000.000 đồng;,condition_or_rule,5,chien loi pham tri gia tu 100 000 000 dong den duoi 500 000 000 dong
rule_article_419_clause_2_point_c,article_419,article_419_clause_2_point_c,Point,419,2,c,Gây ảnh hưởng xấu đến uy tín quân đội;,condition_or_rule,6,gay anh huong xau den uy tin quan doi
rule_article_419_clause_2_point_d,article_419,article_419_clause_2_point_d,Point,419,2,d,Chiến lợi phẩm có giá trị trong quân sự;,condition_or_rule,7,chien loi pham co gia tri trong quan su
rule_article_419_clause_2_point_d,article_419,article_419_clause_2_point_d,Point,419,2,đ,Gây hậu quả nghiêm trọng hoặc rất nghiêm trọng.,condition_or_rule,8,gay hau qua nghiem trong hoac rat nghiem trong
rule_article_419_clause_3_point_a,article_419,article_419_clause_3_point_a,Point,419,3,a,Chiến lợi phẩm trị giá 500.000.000 đồng trở lên;,condition_or_rule,9,chien loi pham tri gia 500 000 000 dong tro len
